id,player,position,price,team,abbr,4_Pts,4_PtsCond,4_PPlay,4_xMins,4_xG,4_xA,4_TeamXG,4_TeamXGA,4_PCleanSheet,5_Pts,5_PtsCond,5_PPlay,5_xMins,5_xG,5_xA,5_TeamXG,5_TeamXGA,5_PCleanSheet,6_Pts,6_PtsCond,6_PPlay,6_xMins,6_xG,6_xA,6_TeamXG,6_TeamXGA,6_PCleanSheet,7_Pts,7_PtsCond,7_PPlay,7_xMins,7_xG,7_xA,7_TeamXG,7_TeamXGA,7_PCleanSheet,8_Pts,8_PtsCond,8_PPlay,8_xMins,8_xG,8_xA,8_TeamXG,8_TeamXGA,8_PCleanSheet,ko_total
692,Mohannad Abu Taha,DEF,3.5,Jordan,JOR,0.01,1.326,0.007,65.57,0.014,0.048,0.657,2.515,0.081,0.001,1.215,0.001,65.57,0.013,0.045,0.613,2.574,0.076,0.0,0.385,0.0,65.57,0.011,0.038,0.521,3.157,0.043,0.0,9.0,0.0,65.57,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,65.57,0.0,0.0,0.0,0.0,1.0,0.01
2028,Alberto Quintero,FWD,4.2,Panama,PAN,0.012,1.017,0.012,1.11,0.002,0.001,0.666,2.238,0.107,0.002,1.023,0.002,1.11,0.003,0.001,0.887,1.863,0.155,0.0,1.016,0.0,1.11,0.002,0.001,0.644,2.522,0.08,0.0,1.021,0.0,1.11,0.003,0.001,0.843,1.699,0.183,0.0,1.019,0.0,1.11,0.002,0.001,0.761,2.222,0.108,0.01
952,Boualem Khoukhi,DEF,3.8,Qatar,QAT,0.0,9.0,0.0,84.56,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,84.56,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,84.56,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,84.56,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,84.56,0.0,0.0,0.0,0.0,1.0,0.0
698,Saleem Obaid,DEF,3.5,Jordan,JOR,-0.004,-0.573,0.007,8.1,0.002,0.002,0.657,2.515,0.081,-0.001,-0.63,0.001,8.1,0.002,0.002,0.613,2.574,0.076,-0.0,-1.181,0.0,8.1,0.001,0.002,0.521,3.157,0.043,0.0,1.0,0.0,8.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.1,0.0,0.0,0.0,0.0,1.0,-0.0
2041,Marten de Roon,MID,5.1,Netherlands,NED,0.0,0.0,1.0,0.0,0.0,0.0,1.316,1.147,0.318,0.0,0.0,0.558,0.0,0.0,0.0,1.799,0.985,0.373,0.0,0.0,0.385,0.0,0.0,0.0,1.294,1.45,0.235,0.0,0.0,0.178,0.0,0.0,0.0,1.249,1.417,0.242,0.0,0.0,0.178,0.0,0.0,0.0,1.239,1.416,0.243,0.0
942,Mohammad Al Mannai,MID,4.2,Qatar,QAT,0.0,1.0,0.0,18.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.38,0.0,0.0,0.0,0.0,1.0,0.0
2035,Álex Zendejas,MID,5.5,USA,USA,0.0,0.0,1.0,0.0,0.0,0.0,2.391,0.769,0.464,0.0,0.0,0.825,0.0,0.0,0.0,1.691,0.986,0.373,0.0,0.0,0.564,0.0,0.0,0.0,1.164,1.476,0.229,0.0,0.0,0.234,0.0,0.0,0.0,1.264,1.423,0.241,0.0,0.0,0.234,0.0,0.0,0.0,1.179,1.439,0.237,0.0
943,Ayoub Al Oui,MID,4.4,Qatar,QAT,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0
927,Gonçalo Guedes,FWD,5.8,Portugal,POR,0.0,0.0,1.0,0.0,0.0,0.0,1.906,0.876,0.417,0.0,0.0,0.734,0.0,0.0,0.0,1.471,1.191,0.304,0.0,0.0,0.416,0.0,0.0,0.0,1.386,1.226,0.294,0.0,0.0,0.22,0.0,0.0,0.0,1.343,1.252,0.286,0.0,0.0,0.22,0.0,0.0,0.0,1.285,1.275,0.279,0.0
592,Alexandre Pierre,GK,3.6,Haiti,HAI,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0
693,Mohammad Abu Hasheesh,DEF,3.5,Jordan,JOR,-0.004,-0.514,0.007,29.22,0.006,0.008,0.657,2.515,0.081,-0.001,-0.575,0.001,29.22,0.006,0.008,0.613,2.574,0.076,-0.0,-1.135,0.0,29.22,0.005,0.006,0.521,3.157,0.043,0.0,1.0,0.0,29.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29.22,0.0,0.0,0.0,0.0,1.0,-0.0
591,Johny Placide,GK,3.9,Haiti,HAI,0.0,9.0,0.0,85.56,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,85.56,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,85.56,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,85.56,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,85.56,0.0,0.0,0.0,0.0,1.0,0.0
696,Mohammad Abu Ghoush,DEF,3.5,Jordan,JOR,-0.004,-0.595,0.007,0.13,0.0,0.0,0.657,2.515,0.081,-0.001,-0.65,0.001,0.13,0.0,0.0,0.613,2.574,0.076,-0.0,-1.199,0.0,0.13,0.0,0.0,0.521,3.157,0.043,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,-0.0
946,Karim Boudiaf,MID,4.9,Qatar,QAT,0.0,1.0,0.0,23.07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.07,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.07,0.0,0.0,0.0,0.0,1.0,0.0
1534,Ange-Yoan Bonny,FWD,4.9,Côte d'Ivoire,CIV,0.0,0.0,0.957,0.0,0.0,0.0,0.882,1.944,0.143,0.0,0.0,0.24,0.0,0.0,0.0,0.93,1.838,0.159,0.0,0.0,0.067,0.0,0.0,0.0,0.903,1.673,0.188,0.0,0.0,0.021,0.0,0.0,0.0,0.808,1.947,0.143,0.0,0.0,0.021,0.0,0.0,0.0,0.9,1.852,0.157,0.0
695,Husam Abu Al Dahab,DEF,3.5,Jordan,JOR,-0.004,-0.553,0.007,15.24,0.003,0.004,0.657,2.515,0.081,-0.001,-0.611,0.001,15.24,0.003,0.004,0.613,2.574,0.076,-0.0,-1.165,0.0,15.24,0.003,0.003,0.521,3.157,0.043,0.0,1.0,0.0,15.24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.24,0.0,0.0,0.0,0.0,1.0,-0.0
593,Josué Duverger,GK,3.5,Haiti,HAI,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0
949,Pedro Miguel,DEF,3.9,Qatar,QAT,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0
951,Lucas Mendes,DEF,3.8,Qatar,QAT,0.0,9.0,0.0,82.47,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,82.47,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,82.47,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,82.47,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,82.47,0.0,0.0,0.0,0.0,1.0,0.0
700,Amer Jamous,DEF,3.5,Jordan,JOR,-0.004,-0.548,0.007,17.12,0.004,0.005,0.657,2.515,0.081,-0.001,-0.606,0.001,17.12,0.003,0.004,0.613,2.574,0.076,-0.0,-1.161,0.0,17.12,0.003,0.004,0.521,3.157,0.043,0.0,1.0,0.0,17.12,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.12,0.0,0.0,0.0,0.0,1.0,-0.0
955,Hashmi Al Hussain,DEF,3.5,Qatar,QAT,0.0,1.0,0.0,12.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.76,0.0,0.0,0.0,0.0,1.0,0.0
944,Ahmed Fathy,MID,4.7,Qatar,QAT,0.0,3.0,0.0,80.47,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,80.47,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,80.47,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,80.47,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,80.47,0.0,0.0,0.0,0.0,1.0,0.0
1538,Keeto Thermoncy,DEF,3.5,Haiti,HAI,0.0,1.0,0.0,0.61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.61,0.0,0.0,0.0,0.0,1.0,0.0
1539,Dominique Simon,MID,4.3,Haiti,HAI,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0
876,Jiovany Ramos,DEF,3.5,Panama,PAN,-0.004,-0.326,0.012,5.39,0.001,0.002,0.666,2.238,0.107,0.0,0.006,0.002,5.39,0.002,0.002,0.887,1.863,0.155,-0.0,-0.585,0.0,5.39,0.001,0.002,0.644,2.522,0.08,0.0,0.141,0.0,5.39,0.002,0.002,0.843,1.699,0.183,-0.0,-0.31,0.0,5.39,0.002,0.002,0.761,2.222,0.108,-0.0
875,Roderick Miller,DEF,3.5,Panama,PAN,-0.004,-0.325,0.012,5.66,0.002,0.002,0.666,2.238,0.107,0.0,0.007,0.002,5.66,0.002,0.002,0.887,1.863,0.155,-0.0,-0.584,0.0,5.66,0.002,0.002,0.644,2.522,0.08,0.0,0.142,0.0,5.66,0.002,0.002,0.843,1.699,0.183,-0.0,-0.309,0.0,5.66,0.002,0.002,0.761,2.222,0.108,-0.0
873,César Blackman,DEF,3.7,Panama,PAN,-0.004,-0.291,0.012,15.92,0.004,0.005,0.666,2.238,0.107,0.0,0.053,0.002,15.92,0.006,0.006,0.887,1.863,0.155,-0.0,-0.551,0.0,15.92,0.004,0.004,0.644,2.522,0.08,0.0,0.185,0.0,15.92,0.006,0.006,0.843,1.699,0.183,-0.0,-0.269,0.0,15.92,0.005,0.005,0.761,2.222,0.108,-0.0
871,José Córdoba,DEF,4.0,Panama,PAN,-0.004,-0.296,0.012,19.45,0.004,0.004,0.666,2.238,0.107,0.0,0.046,0.002,19.45,0.006,0.005,0.887,1.863,0.155,-0.0,-0.556,0.0,19.45,0.004,0.004,0.644,2.522,0.08,0.0,0.179,0.0,19.45,0.005,0.005,0.843,1.699,0.183,-0.0,-0.275,0.0,19.45,0.005,0.004,0.761,2.222,0.108,-0.0
644,Akam Hashim,DEF,3.5,Iraq,IRQ,-0.001,-0.089,0.016,17.67,0.005,0.006,0.741,2.015,0.133,-0.001,-0.438,0.003,17.67,0.004,0.005,0.656,2.4,0.091,-0.001,-1.126,0.0,17.67,0.003,0.004,0.506,3.123,0.044,0.0,1.0,0.0,17.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.67,0.0,0.0,0.0,0.0,1.0,-0.0
645,Ahmed Maknzi,DEF,3.5,Iraq,IRQ,-0.002,-0.141,0.016,2.32,0.001,0.001,0.741,2.015,0.133,-0.002,-0.484,0.003,2.32,0.001,0.001,0.656,2.4,0.091,-0.001,-1.162,0.0,2.32,0.0,0.001,0.506,3.123,0.044,0.0,1.0,0.0,2.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.32,0.0,0.0,0.0,0.0,1.0,-0.0
88,Kevin Danso,DEF,4.3,Austria,AUT,-0.07,-0.074,0.942,30.66,0.007,0.011,0.93,2.044,0.13,0.051,0.205,0.251,30.66,0.008,0.013,1.043,1.729,0.178,0.014,0.171,0.082,30.66,0.008,0.013,1.072,1.774,0.17,0.0,0.007,0.027,30.66,0.008,0.012,0.989,1.957,0.141,0.001,0.027,0.027,30.66,0.007,0.012,0.957,1.93,0.145,-0.0
1956,Alaa Al Hejji,MID,5.0,Saudi Arabia,KSA,0.0,0.0,0.335,0.0,0.0,0.0,0.464,3.277,0.038,0.0,0.0,0.026,0.0,0.0,0.0,0.738,2.025,0.132,0.0,0.0,0.005,0.0,0.0,0.0,0.621,2.268,0.104,0.0,0.0,0.001,0.0,0.0,0.0,0.59,2.547,0.078,0.0,0.0,0.001,0.0,0.0,0.0,0.598,2.524,0.08,0.0
1958,Mohammed Abu Al Shamat,MID,5.5,Saudi Arabia,KSA,0.0,0.0,0.335,0.0,0.0,0.0,0.464,3.277,0.038,0.0,0.0,0.026,0.0,0.0,0.0,0.738,2.025,0.132,0.0,0.0,0.005,0.0,0.0,0.0,0.621,2.268,0.104,0.0,0.0,0.001,0.0,0.0,0.0,0.59,2.547,0.078,0.0,0.0,0.001,0.0,0.0,0.0,0.598,2.524,0.08,0.0
653,Ahmed Basil,GK,3.8,Iraq,IRQ,-0.002,-0.149,0.016,5.89,0.0,0.0,0.741,2.015,0.133,-0.002,-0.491,0.003,5.89,0.0,0.0,0.656,2.4,0.091,-0.001,-1.167,0.0,5.89,0.0,0.0,0.506,3.123,0.044,0.0,1.0,0.0,5.89,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.89,0.0,0.0,0.0,0.0,1.0,-0.0
654,Fahad Talib,GK,3.7,Iraq,IRQ,-0.002,-0.149,0.016,2.32,0.0,0.0,0.741,2.015,0.133,-0.002,-0.491,0.003,2.32,0.0,0.0,0.656,2.4,0.091,-0.001,-1.167,0.0,2.32,0.0,0.0,0.506,3.123,0.044,0.0,1.0,0.0,2.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.32,0.0,0.0,0.0,0.0,1.0,-0.0
675,Keisuke Goto,FWD,4.2,Japan,JPN,0.0,0.0,1.0,0.0,0.0,0.0,1.117,1.473,0.229,0.0,0.0,0.405,0.0,0.0,0.0,1.312,1.32,0.267,0.0,0.0,0.203,0.0,0.0,0.0,1.105,1.582,0.205,0.0,0.0,0.076,0.0,0.0,0.0,1.047,1.628,0.196,0.0,0.0,0.076,0.0,0.0,0.0,1.091,1.588,0.204,0.0
1969,Jayden Nelson,MID,5.0,Canada,CAN,0.0,0.0,1.0,0.0,0.0,0.0,1.632,0.847,0.429,0.0,0.0,0.725,0.0,0.0,0.0,0.978,1.487,0.226,0.0,0.0,0.257,0.0,0.0,0.0,0.897,1.993,0.136,0.0,0.0,0.064,0.0,0.0,0.0,0.895,1.826,0.161,0.0,0.0,0.064,0.0,0.0,0.0,0.873,1.828,0.161,0.0
97,Sasa Kalajdzic,FWD,6.0,Austria,AUT,0.0,0.0,0.942,0.0,0.0,0.0,0.93,2.044,0.13,0.0,0.0,0.251,0.0,0.0,0.0,1.043,1.729,0.178,0.0,0.0,0.082,0.0,0.0,0.0,1.072,1.774,0.17,0.0,0.0,0.027,0.0,0.0,0.0,0.989,1.957,0.141,0.0,0.0,0.027,0.0,0.0,0.0,0.957,1.93,0.145,0.0
102,Carney Chukwuemeka,MID,5.0,Austria,AUT,0.0,0.0,0.942,0.0,0.0,0.0,0.93,2.044,0.13,0.0,0.0,0.251,0.0,0.0,0.0,1.043,1.729,0.178,0.0,0.0,0.082,0.0,0.0,0.0,1.072,1.774,0.17,0.0,0.0,0.027,0.0,0.0,0.0,0.989,1.957,0.141,0.0,0.0,0.027,0.0,0.0,0.0,0.957,1.93,0.145,0.0
878,Jorge Gutiérrez,DEF,3.5,Panama,PAN,-0.004,-0.289,0.012,16.37,0.005,0.005,0.666,2.238,0.107,0.0,0.055,0.002,16.37,0.006,0.006,0.887,1.863,0.155,-0.0,-0.55,0.0,16.37,0.004,0.005,0.644,2.522,0.08,0.0,0.187,0.0,16.37,0.006,0.006,0.843,1.699,0.183,-0.0,-0.268,0.0,16.37,0.005,0.005,0.761,2.222,0.108,-0.0
884,Luis Mejía,GK,4.0,Panama,PAN,-0.004,-0.344,0.012,4.75,0.0,0.0,0.666,2.238,0.107,-0.0,-0.018,0.002,4.75,0.0,0.0,0.887,1.863,0.155,-0.0,-0.603,0.0,4.75,0.0,0.0,0.644,2.522,0.08,0.0,0.118,0.0,4.75,0.0,0.0,0.843,1.699,0.183,-0.0,-0.33,0.0,4.75,0.0,0.0,0.761,2.222,0.108,-0.0
643,Munaf Younus,DEF,3.5,Iraq,IRQ,-0.001,-0.043,0.016,30.97,0.008,0.011,0.741,2.015,0.133,-0.001,-0.398,0.003,30.97,0.007,0.009,0.656,2.4,0.091,-0.001,-1.095,0.0,30.97,0.006,0.007,0.506,3.123,0.044,0.0,1.0,0.0,30.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.97,0.0,0.0,0.0,0.0,1.0,-0.0
1553,Yan Valery,DEF,3.9,Tunisia,TUN,0.0,9.0,0.0,88.19,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,88.19,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,88.19,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,88.19,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,88.19,0.0,0.0,0.0,0.0,1.0,0.0
1540,Lenny Joseph,FWD,4.2,Haiti,HAI,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.53,0.0,0.0,0.0,0.0,1.0,0.0
1541,Nour Bani Ateyah,GK,3.6,Jordan,JOR,-0.004,-0.596,0.007,0.13,0.0,0.0,0.657,2.515,0.081,-0.001,-0.651,0.001,0.13,0.0,0.0,0.613,2.574,0.076,-0.0,-1.199,0.0,0.13,0.0,0.0,0.521,3.157,0.043,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,-0.0
1544,Saed Al Rosan,DEF,3.5,Jordan,JOR,-0.004,-0.58,0.007,5.5,0.001,0.002,0.657,2.515,0.081,-0.001,-0.636,0.001,5.5,0.001,0.001,0.613,2.574,0.076,-0.0,-1.187,0.0,5.5,0.001,0.001,0.521,3.157,0.043,0.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,1.0,-0.0
1545,Anas Badawi,DEF,3.5,Jordan,JOR,-0.004,-0.595,0.007,0.13,0.0,0.0,0.657,2.515,0.081,-0.001,-0.65,0.001,0.13,0.0,0.0,0.613,2.574,0.076,-0.0,-1.199,0.0,0.13,0.0,0.0,0.521,3.157,0.043,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,1.0,-0.0
1551,Montassar Talbi,DEF,3.9,Tunisia,TUN,0.0,9.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0
1552,Dylan Bronn,DEF,3.6,Tunisia,TUN,0.0,9.0,0.0,83.18,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,83.18,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,83.18,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,83.18,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,83.18,0.0,0.0,0.0,0.0,1.0,0.0
1554,Elias Achouri,MID,4.8,Tunisia,TUN,0.0,3.0,0.0,77.47,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,77.47,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,77.47,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,77.47,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,77.47,0.0,0.0,0.0,0.0,1.0,0.0
638,Frans Putros,DEF,3.7,Iraq,IRQ,-0.002,-0.095,0.016,15.67,0.004,0.005,0.741,2.015,0.133,-0.001,-0.444,0.003,15.67,0.004,0.005,0.656,2.4,0.091,-0.001,-1.131,0.0,15.67,0.003,0.004,0.506,3.123,0.044,0.0,1.0,0.0,15.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.67,0.0,0.0,0.0,0.0,1.0,-0.0
1555,Hannibal Mejbri,MID,4.8,Tunisia,TUN,0.0,3.0,0.0,79.35,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,79.35,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,79.35,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,79.35,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,79.35,0.0,0.0,0.0,0.0,1.0,0.0
1511,Mohammed Muntari,FWD,5.3,Qatar,QAT,0.0,1.0,0.0,16.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.38,0.0,0.0,0.0,0.0,1.0,0.0
1564,Mustafa Saadoon,DEF,3.6,Iraq,IRQ,-0.002,-0.099,0.016,14.62,0.004,0.005,0.741,2.015,0.133,-0.001,-0.447,0.003,14.62,0.003,0.004,0.656,2.4,0.091,-0.001,-1.133,0.0,14.62,0.003,0.003,0.506,3.123,0.044,0.0,1.0,0.0,14.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,14.62,0.0,0.0,0.0,0.0,1.0,-0.0
2027,Edgardo Fariña,DEF,3.9,Panama,PAN,-0.004,-0.308,0.012,10.89,0.003,0.003,0.666,2.238,0.107,0.0,0.03,0.002,10.89,0.004,0.004,0.887,1.863,0.155,-0.0,-0.567,0.0,10.89,0.003,0.003,0.644,2.522,0.08,0.0,0.164,0.0,10.89,0.004,0.004,0.843,1.699,0.183,-0.0,-0.289,0.0,10.89,0.003,0.004,0.761,2.222,0.108,-0.0
822,Ryan Thomas,MID,5.3,New Zealand,NZL,0.0,0.0,0.102,0.0,0.0,0.0,0.74,2.196,0.111,0.0,0.0,0.02,0.0,0.0,0.0,0.489,3.644,0.026,0.0,0.0,0.001,0.0,0.0,0.0,0.617,2.537,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.568,2.931,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.62,2.893,0.055,0.0
1579,Ross Stewart,FWD,5.4,Scotland,SCO,0.0,0.0,0.306,0.0,0.0,0.0,0.749,1.988,0.137,0.0,0.0,0.061,0.0,0.0,0.0,0.884,1.822,0.162,0.0,0.0,0.016,0.0,0.0,0.0,0.899,1.896,0.15,0.0,0.0,0.004,0.0,0.0,0.0,0.787,1.997,0.136,0.0,0.0,0.004,0.0,0.0,0.0,0.902,1.867,0.155,0.0
1513,Tahsin Jamshid,FWD,4.5,Qatar,QAT,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0
1425,Jan Kuchta,FWD,5.5,Czechia,CZE,0.0,1.0,0.0,2.14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.14,0.0,0.0,0.0,0.0,1.0,0.0
1510,Ahmed Alaa,FWD,5.5,Qatar,QAT,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.13,0.0,0.0,0.0,0.0,1.0,0.0
574,Jean-Kévin Duverne,DEF,3.8,Haiti,HAI,0.0,9.0,0.0,82.21,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,82.21,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,82.21,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,82.21,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,82.21,0.0,0.0,0.0,0.0,1.0,0.0
1177,Sebastian Tounekti,FWD,4.4,Tunisia,TUN,0.0,1.0,0.0,12.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.36,0.0,0.0,0.0,0.0,1.0,0.0
1178,Hazem Mastouri,FWD,4.2,Tunisia,TUN,0.0,2.0,0.0,72.56,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,72.56,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,72.56,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,72.56,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,72.56,0.0,0.0,0.0,0.0,1.0,0.0
