Rk,Player,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,confederation,competition
148,Ethan Horvath,GK,United States,28,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
149,César Huerta,FW,Mexico,23,2000,2,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
152,Alistair Johnston,DF,Canada,25,1998,6,6,511,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
153,Julio José González,GK,Mexico,32,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
154,Vinicius Júnior,"MF,FW",Brazil,23,2000,3,3,250,2.8,2,0,2,2,0,0,2,0,0.72,0.0,0.72,0.72,0.72,Matches,CONMEBOL,Copa America 2024
156,Kaku,MF,Paraguay,29,1995,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
158,Ismaël Koné,MF,Canada,21,2002,5,4,319,3.5,1,0,1,1,0,0,3,0,0.28,0.0,0.28,0.28,0.28,Matches,CONMEBOL,Copa America 2024
159,Luca de la Torre,MF,United States,25,1998,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
162,Cyle Larin,FW,Canada,28,1995,5,5,396,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
163,Richie Laryea,"MF,DF",Canada,29,1995,6,5,366,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
169,Jefferson Lerma,MF,Colombia,29,1994,5,5,422,4.7,2,0,2,2,0,0,2,0,0.43,0.0,0.43,0.43,0.43,Matches,CONMEBOL,Copa America 2024
171,Giovani Lo Celso,MF,Argentina,27,1996,5,1,152,1.7,0,1,1,0,0,0,2,0,0.0,0.59,0.59,0.0,0.59,Matches,CONMEBOL,Copa America 2024
174,Jhon Lucumí,DF,Colombia,25,1998,1,1,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
176,Douglas Luiz,MF,Brazil,25,1998,3,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
177,Alexis Mac Allister,MF,Argentina,25,1998,5,5,443,4.9,0,2,2,0,0,0,1,0,0.0,0.41,0.41,0.0,0.41,Matches,CONMEBOL,Copa America 2024
178,Deiver Machado,DF,Colombia,30,1993,1,1,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
181,Gabriel Magalhães,DF,Brazil,26,1997,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
186,Marquinhos,DF,Brazil,29,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
188,Gabriel Martinelli,"FW,MF",Brazil,22,2001,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
189,Guillermo Martínez Ayala,FW,Mexico,28,1995,3,0,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
191,Emiliano Martínez,GK,Argentina,31,1992,6,6,570,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
192,Lautaro Martínez,FW,Argentina,26,1997,6,2,224,2.5,5,0,5,5,0,0,0,0,2.01,0.0,2.01,2.01,2.01,Matches,CONMEBOL,Copa America 2024
193,Lisandro Martínez,DF,Argentina,26,1998,5,5,467,5.2,1,0,1,1,0,0,0,0,0.19,0.0,0.19,0.19,0.19,Matches,CONMEBOL,Copa America 2024
194,Lucas Martínez Quarta,"DF,MF",Argentina,27,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
195,Weston McKennie,MF,United States,25,1998,3,3,257,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
199,Lionel Messi,FW,Argentina,36,1987,5,5,425,4.7,1,1,2,1,0,0,0,0,0.21,0.21,0.42,0.21,0.42,Matches,CONMEBOL,Copa America 2024
200,Éder Militão,DF,Brazil,26,1998,4,4,356,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
201,Liam Millar,MF,Canada,24,1999,6,2,234,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
202,Kamal Miller,DF,Canada,26,1997,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
204,Yerry Mina,DF,Colombia,29,1994,2,0,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
208,Johan Mojica,DF,Colombia,31,1992,6,5,525,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
209,Nahuel Molina,DF,Argentina,25,1998,5,3,328,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
210,César Montes,DF,Mexico,26,1997,3,3,225,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
211,Gonzalo Montiel,DF,Argentina,27,1997,6,3,242,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
213,Rodrigo Morínigo,GK,Paraguay,25,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
215,Daniel Muñoz,DF,Colombia,27,1996,5,5,386,4.3,2,1,3,2,0,0,2,1,0.47,0.23,0.7,0.47,0.7,Matches,CONMEBOL,Copa America 2024
216,Yunus Musah,MF,United States,21,2002,2,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
225,Tani Oluwaseyi,FW,Canada,23,2000,5,1,136,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
227,Jonathan Osorio,MF,Canada,31,1992,6,3,317,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
229,Nicolás Otamendi,DF,Argentina,35,1988,5,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
233,Exequiel Palacios,MF,Argentina,25,1998,2,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
235,Lucas Paquetá,MF,Brazil,26,1997,4,4,293,3.3,1,1,2,0,1,2,2,0,0.31,0.31,0.61,0.0,0.31,Matches,CONMEBOL,Copa America 2024
236,Leandro Paredes,MF,Argentina,29,1994,3,2,176,2.0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
239,Ricardo Pepi,FW,United States,21,2003,3,0,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
240,Andreas Pereira,MF,Brazil,28,1996,3,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
242,Germán Pezzella,DF,Argentina,32,1991,1,1,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
243,Orbelín Pineda,MF,Mexico,27,1996,3,2,146,1.6,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
248,Christian Pulisic,FW,United States,25,1998,3,3,270,3.0,1,1,2,1,0,0,0,0,0.33,0.33,0.67,0.33,0.67,Matches,CONMEBOL,Copa America 2024
249,Julián Quiñones,"MF,FW",Mexico,26,1997,3,3,252,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
250,Juan Quintero,"FW,MF",Colombia,31,1993,3,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
255,Iván Ramírez,"DF,MF",Paraguay,29,1994,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
256,Raphinha,MF,Brazil,27,1996,4,3,259,2.9,1,0,1,1,0,0,0,0,0.35,0.0,0.35,0.35,0.35,Matches,CONMEBOL,Copa America 2024
257,Tim Ream,DF,United States,36,1987,3,3,263,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
258,Israel Reyes,"DF,MF",Mexico,23,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
260,Gio Reyna,"MF,FW",United States,21,2002,3,3,200,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
261,Chris Richards,DF,United States,23,2000,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
263,Richard Ríos,MF,Colombia,23,2000,6,6,448,5.0,1,0,1,1,0,0,1,0,0.2,0.0,0.2,0.2,0.2,Matches,CONMEBOL,Copa America 2024
265,Antonee Robinson,DF,United States,26,1997,3,3,270,3.0,0,1,1,0,0,0,1,0,0.0,0.33,0.33,0.0,0.33,Matches,CONMEBOL,Copa America 2024
269,Charly Rodríguez,MF,Mexico,27,1997,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
270,Guido Rodríguez,MF,Argentina,29,1994,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
271,James Rodríguez,"FW,MF",Colombia,32,1991,6,6,463,5.1,1,6,7,0,1,1,1,0,0.19,1.17,1.36,0.0,1.17,Matches,CONMEBOL,Copa America 2024
273,Rodrygo,"MF,FW",Brazil,23,2001,4,4,326,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
275,Matías Rojas,"FW,MF",Paraguay,28,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
276,Ángel Romero,"FW,MF",Paraguay,31,1992,2,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
277,Cristian Romero,DF,Argentina,25,1998,5,5,480,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
278,Luis Romo,MF,Mexico,28,1995,3,2,235,2.6,0,1,1,0,0,0,0,0,0.0,0.38,0.38,0.0,0.38,Matches,CONMEBOL,Copa America 2024
281,Jacen Russell-Rowe,FW,Canada,21,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
284,Davinson Sánchez,DF,Colombia,27,1996,6,6,570,6.3,1,0,1,1,0,0,0,0,0.16,0.0,0.16,0.16,0.16,Matches,CONMEBOL,Copa America 2024
285,Erick Sánchez,MF,Mexico,24,1999,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
287,Josh Sargent,"FW,MF",United States,23,2000,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
291,Sávio,MF,Brazil,19,2004,4,1,119,1.3,1,0,1,1,0,0,0,0,0.76,0.0,0.76,0.76,0.76,Matches,CONMEBOL,Copa America 2024
292,Joe Scally,DF,United States,21,2002,3,3,258,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
295,Jacob Shaffelburg,MF,Canada,24,1999,6,4,346,3.8,1,1,2,1,0,0,1,0,0.26,0.26,0.52,0.26,0.52,Matches,CONMEBOL,Copa America 2024
296,Luis Sinisterra,"FW,MF",Colombia,24,1999,3,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
298,Ramón Sosa,MF,Paraguay,24,1999,3,1,135,1.5,1,1,2,1,0,0,1,0,0.67,0.67,1.33,0.67,1.33,Matches,CONMEBOL,Copa America 2024
300,Dayne St. Clair,GK,Canada,26,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
304,Nicolás Tagliafico,DF,Argentina,31,1992,6,5,447,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
308,Malik Tillman,"FW,MF",United States,21,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
310,Matt Turner,GK,United States,29,1994,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
313,Mateus Uribe,MF,Colombia,32,1991,6,1,219,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
320,Camilo Vargas,GK,Colombia,34,1989,6,6,570,6.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
322,Johan Vásquez,DF,Mexico,25,1998,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
323,Alexis Vega,"FW,MF",Mexico,26,1997,2,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
324,Gustavo Velásquez,DF,Paraguay,32,1991,3,3,253,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
326,Mathías Villasanti,MF,Paraguay,27,1997,3,3,242,2.7,0,1,1,0,0,0,0,0,0.0,0.37,0.37,0.0,0.37,Matches,CONMEBOL,Copa America 2024
330,Timothy Weah,FW,United States,23,2000,2,2,102,1.1,0,1,1,0,0,0,0,1,0.0,0.88,0.88,0.0,0.88,Matches,CONMEBOL,Copa America 2024
332,Wendell,DF,Brazil,30,1993,2,2,175,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
333,Haji Wright,"FW,MF",United States,25,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONMEBOL,Copa America 2024
